from_stop_id,to_stop_id,transfer_type,min_transfer_time
IDFM:15587,IDFM:18268,2,279
IDFM:21083,IDFM:5771,2,112
IDFM:36297,IDFM:463062,2,281
IDFM:22977,IDFM:22976,2,229
IDFM:480901,IDFM:424533,2,282
IDFM:12385,IDFM:7809,2,312
IDFM:421818,IDFM:482370,2,60
IDFM:477836,IDFM:10252,2,156
IDFM:38525,IDFM:419721,2,152
IDFM:4011,IDFM:4010,2,60
IDFM:2747,IDFM:17012,2,60
IDFM:413195,IDFM:5125,2,60
IDFM:482345,IDFM:30906,2,254
IDFM:38471,IDFM:22525,2,364
IDFM:3758,IDFM:9504,2,68
IDFM:417768,IDFM:21671,2,380
IDFM:28826,IDFM:26539,2,379
IDFM:38280,IDFM:487088,2,60
IDFM:9555,IDFM:23761,2,342
IDFM:8777,IDFM:8636,2,199
IDFM:40528,IDFM:470599,2,157
IDFM:463188,IDFM:472755,2,366
IDFM:423644,IDFM:38684,2,307
IDFM:463054,IDFM:23660,2,228
IDFM:36665,IDFM:22080,2,198
IDFM:36572,IDFM:19346,2,128
IDFM:461995,IDFM:25009,2,276
IDFM:463161,IDFM:422537,2,284
IDFM:31009,IDFM:30958,2,321
IDFM:21183,IDFM:485513,2,318
IDFM:29956,IDFM:463076,2,229
IDFM:24263,IDFM:24265,2,166
IDFM:20114,IDFM:10485,2,330
IDFM:12587,IDFM:12481,2,336
IDFM:8726,IDFM:5502,2,134
IDFM:16628,IDFM:480165,2,293
IDFM:415821,IDFM:490616,2,340
IDFM:39078,IDFM:39079,2,258
IDFM:19499,IDFM:19311,2,156
IDFM:488058,IDFM:19120,2,115
IDFM:463309,IDFM:463048,2,300
IDFM:22196,IDFM:463037,2,14
IDFM:39325,IDFM:463246,2,301
IDFM:24783,IDFM:412355,2,375
IDFM:25390,IDFM:463246,2,244
IDFM:490609,IDFM:423541,2,60
IDFM:3533,IDFM:3532,2,60
IDFM:23668,IDFM:21903,2,285
IDFM:31792,IDFM:31493,2,60
IDFM:37366,IDFM:29811,2,128
IDFM:415891,IDFM:22352,2,330
IDFM:4478,IDFM:462820,2,332
IDFM:34727,IDFM:481038,2,54
IDFM:41726,IDFM:22212,2,393
IDFM:32553,IDFM:5486,2,63
IDFM:22230,IDFM:26613,2,285
IDFM:7908,IDFM:10283,2,345
IDFM:4953,IDFM:478118,2,147
IDFM:4902,IDFM:4903,2,60
IDFM:477466,IDFM:477321,2,311
IDFM:15537,IDFM:15510,2,284
IDFM:5146,IDFM:5137,2,234
IDFM:4268,IDFM:20265,2,421
IDFM:16090,IDFM:16147,2,143
IDFM:13900,IDFM:32804,2,352
IDFM:34867,IDFM:13584,2,275
IDFM:34783,IDFM:34782,2,255
IDFM:21969,IDFM:22162,2,157
IDFM:14454,IDFM:14453,2,90
IDFM:463165,IDFM:25724,2,232
IDFM:24810,IDFM:26259,2,290
IDFM:20042,IDFM:491305,2,324
IDFM:416663,IDFM:3159,2,60
IDFM:19615,IDFM:19446,2,60
IDFM:486784,IDFM:16556,2,262
IDFM:477535,IDFM:4251,2,348
IDFM:32735,IDFM:474232,2,327
IDFM:36991,IDFM:29299,2,60
IDFM:462974,IDFM:23003,2,306
IDFM:424860,IDFM:9728,2,60
IDFM:28291,IDFM:478522,2,207
IDFM:22195,IDFM:463246,2,180
IDFM:12100,IDFM:415096,2,273
IDFM:33046,IDFM:480514,2,60
IDFM:3928,IDFM:3770,2,305
IDFM:462408,IDFM:35364,2,95
IDFM:20443,IDFM:21603,2,372
IDFM:8824,IDFM:18773,2,314
IDFM:480906,IDFM:481072,2,19
IDFM:462728,IDFM:30379,2,95
IDFM:monomodalStopPlace:43147,IDFM:21074,2,237
IDFM:11568,IDFM:12820,2,372
IDFM:12148,IDFM:12229,2,237
IDFM:415306,IDFM:14368,2,267
IDFM:21428,IDFM:21484,2,288
IDFM:33396,IDFM:24109,2,60
IDFM:24165,IDFM:29024,2,298
IDFM:487497,IDFM:419762,2,235
IDFM:24906,IDFM:24905,2,60
IDFM:490878,IDFM:490860,2,310
IDFM:22902,IDFM:11278,2,173
IDFM:3588,IDFM:3587,2,60
IDFM:29201,IDFM:27591,2,139
IDFM:39859,IDFM:32755,2,362
IDFM:486262,IDFM:486514,2,60
IDFM:9898,IDFM:27721,2,296
IDFM:423368,IDFM:13843,2,72
IDFM:9521,IDFM:25034,2,274
IDFM:3362,IDFM:411589,2,207
IDFM:2737,IDFM:411250,2,343
IDFM:18325,IDFM:18539,2,380
IDFM:426317,IDFM:9653,2,60
IDFM:8486,IDFM:3834,2,337
IDFM:13898,IDFM:13397,2,282
IDFM:3587,IDFM:3558,2,202
IDFM:21237,IDFM:21228,2,216
IDFM:2396,IDFM:2397,2,60
IDFM:14449,IDFM:14360,2,318
IDFM:477920,IDFM:426228,2,235
IDFM:7479,IDFM:7480,2,68
IDFM:13115,IDFM:6004,2,104
IDFM:11774,IDFM:11723,2,176
IDFM:33190,IDFM:33191,2,306
IDFM:34940,IDFM:34943,2,300
IDFM:19643,IDFM:470659,2,139
IDFM:2970,IDFM:22312,2,258
IDFM:463195,IDFM:24975,2,321
IDFM:490826,IDFM:5847,2,345
IDFM:21959,IDFM:486056,2,397
IDFM:22969,IDFM:22771,2,355
IDFM:463791,IDFM:28433,2,439
IDFM:6198,IDFM:6187,2,348
IDFM:31606,IDFM:31605,2,60
IDFM:28680,IDFM:22087,2,271
IDFM:20216,IDFM:477689,2,604
IDFM:18841,IDFM:28317,2,189
IDFM:490940,IDFM:482900,2,407
IDFM:4090,IDFM:4088,2,216
IDFM:7809,IDFM:427540,2,363
IDFM:27214,IDFM:22224,2,237
IDFM:426847,IDFM:426840,2,308
IDFM:14280,IDFM:monomodalStopPlace:43075,2,189
IDFM:37406,IDFM:413075,2,121
IDFM:38777,IDFM:34214,2,164
IDFM:20361,IDFM:20316,2,122
IDFM:22021,IDFM:486461,2,252
IDFM:34964,IDFM:34962,2,186
IDFM:39427,IDFM:471433,2,60
IDFM:37548,IDFM:28680,2,380
IDFM:11797,IDFM:monomodalStopPlace:43076,2,247
IDFM:9131,IDFM:10077,2,301
IDFM:monomodalStopPlace:43212,IDFM:13101,2,205
IDFM:8082,IDFM:8083,2,60
IDFM:6197,IDFM:6166,2,261
IDFM:27021,IDFM:463310,2,329
IDFM:424500,IDFM:424509,2,222
IDFM:14437,IDFM:14360,2,250
IDFM:21906,IDFM:463188,2,86
IDFM:36149,IDFM:415252,2,60
IDFM:21950,IDFM:22735,2,257
IDFM:22026,IDFM:462962,2,175
IDFM:463089,IDFM:28019,2,272
IDFM:14946,IDFM:424417,2,118
IDFM:33432,IDFM:33431,2,299
IDFM:7953,IDFM:19496,2,363
IDFM:7019,IDFM:9431,2,343
IDFM:8617,IDFM:8686,2,328
IDFM:478665,IDFM:478506,2,60
IDFM:41477,IDFM:472606,2,106
IDFM:18352,IDFM:18353,2,60
IDFM:6596,IDFM:6600,2,365
IDFM:419258,IDFM:19961,2,176
IDFM:478980,IDFM:24446,2,374
IDFM:26975,IDFM:26976,2,60
IDFM:4287,IDFM:20265,2,274
IDFM:9943,IDFM:9941,2,305
IDFM:482485,IDFM:478506,2,452
IDFM:22140,IDFM:22965,2,220
IDFM:35826,IDFM:24455,2,196
IDFM:474232,IDFM:13665,2,343
IDFM:24852,IDFM:24683,2,334
IDFM:30625,IDFM:31056,2,303
IDFM:28406,IDFM:21926,2,310
IDFM:6799,IDFM:30909,2,227
IDFM:462294,IDFM:27893,2,60
IDFM:425958,IDFM:490762,2,343
IDFM:33096,IDFM:33097,2,350
IDFM:463020,IDFM:427371,2,267
IDFM:7433,IDFM:483245,2,60
IDFM:471176,IDFM:32727,2,60
IDFM:2607,IDFM:2608,2,60
IDFM:37806,IDFM:22619,2,75
IDFM:22388,IDFM:20100,2,353
IDFM:427392,IDFM:19210,2,233
IDFM:26094,IDFM:26091,2,340
IDFM:39337,IDFM:35954,2,226
IDFM:22766,IDFM:26307,2,380
IDFM:28141,IDFM:38667,2,294
IDFM:480659,IDFM:11455,2,187
IDFM:33490,IDFM:33491,2,60
IDFM:426813,IDFM:487504,2,60
IDFM:11797,IDFM:2984,2,74
IDFM:33143,IDFM:33547,2,60
IDFM:22636,IDFM:9111,2,206
IDFM:420822,IDFM:monomodalStopPlace:47906,2,232
IDFM:37287,IDFM:419139,2,310
IDFM:37665,IDFM:26962,2,277
IDFM:39524,IDFM:39523,2,69
IDFM:488043,IDFM:490599,2,163
IDFM:478403,IDFM:24321,2,1137
IDFM:39570,IDFM:39572,2,80
IDFM:470953,IDFM:480832,2,119
IDFM:463026,IDFM:463963,2,263
IDFM:16196,IDFM:477253,2,67
IDFM:38270,IDFM:38021,2,60
IDFM:470914,IDFM:37968,2,358
IDFM:416884,IDFM:421038,2,60
IDFM:19296,IDFM:19342,2,360
IDFM:5269,IDFM:478397,2,354
IDFM:26652,IDFM:27071,2,176
IDFM:37962,IDFM:19344,2,78
IDFM:5079,IDFM:5603,2,69
IDFM:20158,IDFM:7444,2,346
IDFM:486260,IDFM:486517,2,60
IDFM:420180,IDFM:484371,2,114
IDFM:24408,IDFM:24730,2,116
IDFM:41286,IDFM:21940,2,186
IDFM:415829,IDFM:423542,2,370
IDFM:30495,IDFM:30475,2,371
IDFM:16736,IDFM:21244,2,323
IDFM:8936,IDFM:8937,2,259
IDFM:463551,IDFM:474146,2,142
IDFM:19846,IDFM:19851,2,72
IDFM:25433,IDFM:488615,2,60
IDFM:24330,IDFM:23434,2,309
IDFM:4327,IDFM:4251,2,170
IDFM:22275,IDFM:22274,2,60
IDFM:20411,IDFM:monomodalStopPlace:43216,2,241
IDFM:30767,IDFM:30477,2,311
IDFM:24238,IDFM:10430,2,289
IDFM:40576,IDFM:33210,2,60
IDFM:monomodalStopPlace:46886,IDFM:32671,2,304
IDFM:15470,IDFM:15345,2,276
IDFM:490908,IDFM:18262,2,229
IDFM:19743,IDFM:25537,2,215
IDFM:490442,IDFM:3740,2,60
IDFM:482704,IDFM:19942,2,60
IDFM:monomodalStopPlace:43222,IDFM:14539,2,205
IDFM:4016,IDFM:477328,2,271
IDFM:426420,IDFM:490590,2,163
IDFM:417606,IDFM:18268,2,295
IDFM:27440,IDFM:2887,2,136
IDFM:427515,IDFM:470874,2,192
IDFM:29193,IDFM:23134,2,159
IDFM:21244,IDFM:16691,2,379
IDFM:480893,IDFM:8203,2,133
IDFM:27092,IDFM:9115,2,361
IDFM:32614,IDFM:32615,2,60
IDFM:37626,IDFM:26908,2,198
IDFM:420825,IDFM:3856,2,88
IDFM:5630,IDFM:5629,2,60
IDFM:monomodalStopPlace:47955,IDFM:8845,2,274
IDFM:32180,IDFM:412097,2,330
IDFM:462410,IDFM:462411,2,69
IDFM:3941,IDFM:3812,2,191
IDFM:426407,IDFM:28853,2,62
IDFM:462348,IDFM:9466,2,146
IDFM:21989,IDFM:427159,2,222
IDFM:463166,IDFM:22211,2,5
IDFM:488265,IDFM:490895,2,335
IDFM:22473,IDFM:14118,2,381
IDFM:416844,IDFM:416842,2,60
IDFM:420830,IDFM:420833,2,328
IDFM:487805,IDFM:416451,2,350
IDFM:16432,IDFM:16417,2,313
IDFM:13352,IDFM:13350,2,297
IDFM:41548,IDFM:478481,2,60
IDFM:32550,IDFM:32476,2,300
IDFM:27116,IDFM:34172,2,239
IDFM:417110,IDFM:9586,2,238
IDFM:16181,IDFM:15964,2,70
IDFM:37624,IDFM:19220,2,203
IDFM:490812,IDFM:22007,2,423
IDFM:8751,IDFM:8768,2,72
IDFM:424607,IDFM:11265,2,184
IDFM:415315,IDFM:14279,2,159
IDFM:30144,IDFM:426480,2,97
IDFM:11623,IDFM:21874,2,60
IDFM:16569,IDFM:16578,2,315
IDFM:36136,IDFM:35874,2,167
IDFM:20517,IDFM:37887,2,320
IDFM:25795,IDFM:monomodalStopPlace:58270,2,300
IDFM:36781,IDFM:28808,2,265
IDFM:36134,IDFM:24791,2,285
IDFM:18288,IDFM:18289,2,60
IDFM:424444,IDFM:14022,2,161
IDFM:26779,IDFM:27109,2,236
IDFM:25592,IDFM:477829,2,339
IDFM:14556,IDFM:14580,2,147
IDFM:19530,IDFM:19480,2,78
IDFM:423820,IDFM:413843,2,60
IDFM:426813,IDFM:485088,2,79
IDFM:5071,IDFM:413184,2,73
IDFM:471249,IDFM:491117,2,118
IDFM:477129,IDFM:477152,2,60
IDFM:425017,IDFM:491022,2,95
IDFM:491340,IDFM:477079,2,60
IDFM:23535,IDFM:460457,2,353
IDFM:480385,IDFM:424502,2,270
IDFM:37705,IDFM:24839,2,379
IDFM:30769,IDFM:30577,2,108
IDFM:18991,IDFM:18857,2,60
IDFM:8475,IDFM:4050,2,187
IDFM:4345,IDFM:4083,2,326
IDFM:20020,IDFM:20019,2,60
IDFM:39669,IDFM:39670,2,259
IDFM:15721,IDFM:15475,2,258
IDFM:monomodalStopPlace:43135,IDFM:28065,2,241
IDFM:2571,IDFM:2525,2,340
IDFM:32013,IDFM:32034,2,356
IDFM:15242,IDFM:15366,2,344
IDFM:2791,IDFM:monomodalStopPlace:43232,2,381
IDFM:32750,IDFM:32752,2,257
IDFM:27792,IDFM:27793,2,100
IDFM:10652,IDFM:31997,2,350
IDFM:482337,IDFM:480341,2,228
IDFM:21217,IDFM:21218,2,131
IDFM:7683,IDFM:32351,2,73
IDFM:20022,IDFM:20045,2,227
IDFM:37385,IDFM:36542,2,313
IDFM:412406,IDFM:420673,2,381
IDFM:15630,IDFM:15629,2,60
IDFM:11980,IDFM:11981,2,60
IDFM:23066,IDFM:34673,2,60
IDFM:16472,IDFM:20047,2,360
IDFM:24877,IDFM:24879,2,375
IDFM:425115,IDFM:425112,2,60
IDFM:37782,IDFM:2255,2,374
IDFM:486865,IDFM:26301,2,60
IDFM:478666,IDFM:2513,2,379
IDFM:15298,IDFM:15297,2,60
IDFM:38683,IDFM:38682,2,60
IDFM:482768,IDFM:14439,2,362
IDFM:488051,IDFM:18998,2,256
IDFM:26350,IDFM:36743,2,297
IDFM:21959,IDFM:41401,2,326
IDFM:5375,IDFM:5374,2,328
IDFM:22973,IDFM:422947,2,289
IDFM:14186,IDFM:14185,2,60
IDFM:19643,IDFM:monomodalStopPlace:47603,2,299
IDFM:22021,IDFM:29156,2,266
IDFM:480181,IDFM:480183,2,304
IDFM:463955,IDFM:36281,2,151
IDFM:36948,IDFM:22074,2,353
IDFM:490017,IDFM:31265,2,106
IDFM:19578,IDFM:19005,2,368
IDFM:462806,IDFM:462800,2,364
IDFM:37512,IDFM:22218,2,214
IDFM:22195,IDFM:27316,2,252
IDFM:19647,IDFM:5158,2,343
IDFM:35604,IDFM:35602,2,231
IDFM:22135,IDFM:22321,2,356
IDFM:37119,IDFM:463078,2,343
IDFM:472087,IDFM:3740,2,60
IDFM:24131,IDFM:36932,2,300
IDFM:7606,IDFM:14292,2,249
IDFM:5265,IDFM:5120,2,239
IDFM:22221,IDFM:24129,2,236
IDFM:428006,IDFM:monomodalStopPlace:46552,2,202
IDFM:34981,IDFM:35102,2,342
IDFM:34689,IDFM:13375,2,139
IDFM:25788,IDFM:414768,2,350
IDFM:28040,IDFM:28036,2,60
IDFM:monomodalStopPlace:44559,IDFM:483227,2,487
IDFM:483218,IDFM:483227,2,126
IDFM:10331,IDFM:12213,2,96
IDFM:463938,IDFM:39816,2,345
IDFM:490859,IDFM:41773,2,338
IDFM:477362,IDFM:477360,2,60
IDFM:5061,IDFM:426304,2,130
IDFM:24807,IDFM:37707,2,380
IDFM:39024,IDFM:19025,2,213
IDFM:481823,IDFM:34657,2,69
IDFM:483221,IDFM:483218,2,60
IDFM:488440,IDFM:32728,2,156
IDFM:26344,IDFM:22800,2,317
IDFM:426150,IDFM:426152,2,190
IDFM:34898,IDFM:34555,2,344
IDFM:485168,IDFM:485171,2,60
IDFM:24170,IDFM:24169,2,60
IDFM:482774,IDFM:39789,2,62
IDFM:39803,IDFM:monomodalStopPlace:58572,2,84
IDFM:27109,IDFM:27104,2,60
IDFM:19334,IDFM:490657,2,348
IDFM:490930,IDFM:420821,2,295
IDFM:8043,IDFM:12409,2,84
IDFM:31152,IDFM:30455,2,281
IDFM:423185,IDFM:monomodalStopPlace:43170,2,212
IDFM:34989,IDFM:34869,2,328
IDFM:27535,IDFM:27602,2,354
IDFM:7433,IDFM:23776,2,306
IDFM:479008,IDFM:25172,2,348
IDFM:490774,IDFM:490794,2,7
IDFM:8335,IDFM:37158,2,424
IDFM:15893,IDFM:15900,2,679
IDFM:479000,IDFM:25164,2,102
IDFM:463190,IDFM:23177,2,254
IDFM:3390,IDFM:3391,2,245
IDFM:10657,IDFM:10658,2,73
IDFM:27865,IDFM:21364,2,140
IDFM:8597,IDFM:8598,2,60
IDFM:418992,IDFM:418993,2,275
IDFM:monomodalStopPlace:44559,IDFM:483218,2,380
IDFM:3087,IDFM:monomodalStopPlace:43081,2,193
IDFM:26294,IDFM:26673,2,316
IDFM:413156,IDFM:413102,2,129
IDFM:8475,IDFM:482669,2,373
IDFM:21806,IDFM:21807,2,60
IDFM:415483,IDFM:monomodalStopPlace:415484,2,274
IDFM:484329,IDFM:484340,2,60
IDFM:23732,IDFM:23749,2,172
IDFM:38618,IDFM:38621,2,290
IDFM:24440,IDFM:24442,2,262
IDFM:28523,IDFM:462972,2,287
IDFM:33546,IDFM:33048,2,85
IDFM:30602,IDFM:monomodalStopPlace:47145,2,328
IDFM:39992,IDFM:413102,2,118
IDFM:7719,IDFM:7633,2,285
IDFM:14426,IDFM:14427,2,60
IDFM:21289,IDFM:21355,2,377
IDFM:483225,IDFM:10130,2,140
IDFM:27348,IDFM:37770,2,260
IDFM:490648,IDFM:423575,2,60
IDFM:33371,IDFM:40598,2,272
IDFM:27541,IDFM:28718,2,381
IDFM:17931,IDFM:419257,2,376
IDFM:462967,IDFM:23446,2,235
IDFM:463021,IDFM:463022,2,72
IDFM:426040,IDFM:14541,2,60
IDFM:490699,IDFM:38654,2,336
IDFM:31261,IDFM:31254,2,308
IDFM:26834,IDFM:8039,2,60
IDFM:10163,IDFM:8612,2,290
IDFM:463023,IDFM:37559,2,236
IDFM:30010,IDFM:40517,2,194
IDFM:33466,IDFM:33467,2,60
IDFM:11923,IDFM:485719,2,243
IDFM:421018,IDFM:421021,2,62
IDFM:463183,IDFM:26658,2,313
IDFM:39747,IDFM:23309,2,60
IDFM:14663,IDFM:14616,2,381
IDFM:33097,IDFM:33429,2,359
IDFM:27172,IDFM:27170,2,106
IDFM:40471,IDFM:14607,2,60
IDFM:35874,IDFM:25128,2,118
IDFM:462431,IDFM:26983,2,60
IDFM:36143,IDFM:40345,2,60
IDFM:5571,IDFM:5570,2,60
IDFM:491232,IDFM:5326,2,85
IDFM:22863,IDFM:22779,2,72
IDFM:19435,IDFM:19249,2,354
IDFM:424039,IDFM:419766,2,341
IDFM:487504,IDFM:488256,2,60
IDFM:16889,IDFM:13031,2,339
IDFM:12061,IDFM:12002,2,379
IDFM:28551,IDFM:28550,2,60
IDFM:monomodalStopPlace:47948,IDFM:3835,2,228
IDFM:39039,IDFM:29092,2,113
IDFM:33946,IDFM:34091,2,67
IDFM:487801,IDFM:416452,2,106
IDFM:7606,IDFM:14280,2,60
IDFM:463986,IDFM:13559,2,60
IDFM:10638,IDFM:10643,2,360
IDFM:30878,IDFM:31004,2,335
IDFM:16416,IDFM:16431,2,329
IDFM:477348,IDFM:9436,2,305
IDFM:489159,IDFM:26669,2,348
IDFM:37880,IDFM:41983,2,202
IDFM:25744,IDFM:37405,2,322
IDFM:21625,IDFM:2666,2,286
IDFM:5623,IDFM:5624,2,60
IDFM:486665,IDFM:486670,2,258
IDFM:30782,IDFM:30505,2,272
IDFM:461922,IDFM:422327,2,248
IDFM:13048,IDFM:29917,2,126
IDFM:21895,IDFM:16749,2,209
IDFM:39993,IDFM:25767,2,359
IDFM:36198,IDFM:12380,2,77
IDFM:9062,IDFM:9019,2,139
IDFM:29067,IDFM:411935,2,280
IDFM:463173,IDFM:26787,2,321
IDFM:27079,IDFM:37360,2,203
IDFM:23568,IDFM:22862,2,60
IDFM:22645,IDFM:22038,2,451
IDFM:426430,IDFM:426429,2,60
IDFM:24398,IDFM:24417,2,14
IDFM:487976,IDFM:487974,2,122
IDFM:27102,IDFM:463165,2,332
IDFM:478932,IDFM:478929,2,65
IDFM:19193,IDFM:19435,2,97
IDFM:28331,IDFM:22624,2,130
IDFM:10299,IDFM:22057,2,232
IDFM:26200,IDFM:34211,2,257
IDFM:21243,IDFM:16686,2,342
IDFM:470953,IDFM:8326,2,256
IDFM:3946,IDFM:411312,2,306
IDFM:monomodalStopPlace:43081,IDFM:3087,2,193
IDFM:4731,IDFM:480679,2,93
IDFM:24775,IDFM:24770,2,107
IDFM:11245,IDFM:478294,2,366
IDFM:427745,IDFM:427744,2,60
IDFM:38043,IDFM:37990,2,328
IDFM:22190,IDFM:463124,2,361
IDFM:7729,IDFM:7728,2,332
IDFM:4238,IDFM:4237,2,306
IDFM:6794,IDFM:6867,2,60
IDFM:15857,IDFM:15941,2,344
IDFM:8102,IDFM:463031,2,373
IDFM:37889,IDFM:12406,2,183
IDFM:26024,IDFM:22578,2,262
IDFM:24779,IDFM:22800,2,178
IDFM:479371,IDFM:415403,2,297
IDFM:23534,IDFM:24332,2,381
IDFM:22052,IDFM:462973,2,14
IDFM:480768,IDFM:425003,2,363
IDFM:23569,IDFM:36813,2,224
IDFM:482900,IDFM:483223,2,553
IDFM:419331,IDFM:21202,2,213
IDFM:3170,IDFM:41667,2,285
IDFM:11582,IDFM:11585,2,322
IDFM:477445,IDFM:monomodalStopPlace:45761,2,206
IDFM:18617,IDFM:18620,2,60
IDFM:22050,IDFM:26761,2,245
IDFM:24343,IDFM:37893,2,328
IDFM:3946,IDFM:472097,2,309
IDFM:18339,IDFM:18533,2,367
IDFM:40486,IDFM:419503,2,60
IDFM:5876,IDFM:12351,2,172
IDFM:462431,IDFM:27479,2,273
IDFM:427610,IDFM:24332,2,85
IDFM:23002,IDFM:22809,2,236
IDFM:38963,IDFM:422296,2,60
IDFM:22525,IDFM:28305,2,94
IDFM:16819,IDFM:19006,2,60
IDFM:13720,IDFM:13725,2,228
IDFM:13870,IDFM:13543,2,329
IDFM:23668,IDFM:26889,2,274
IDFM:2423,IDFM:2424,2,60
IDFM:33199,IDFM:33487,2,275
IDFM:487895,IDFM:415506,2,77
IDFM:11801,IDFM:488072,2,122
IDFM:14574,IDFM:14561,2,347
IDFM:30388,IDFM:482385,2,320
IDFM:411638,IDFM:411622,2,103
IDFM:462669,IDFM:15275,2,291
IDFM:16881,IDFM:16863,2,349
IDFM:14683,IDFM:28319,2,288
IDFM:monomodalStopPlace:43222,IDFM:14663,2,201
IDFM:11608,IDFM:11609,2,360
IDFM:32137,IDFM:32293,2,304
IDFM:8880,IDFM:9093,2,329
IDFM:10860,IDFM:10859,2,60
IDFM:463325,IDFM:26310,2,214
IDFM:18428,IDFM:13863,2,303
IDFM:490614,IDFM:38383,2,263
IDFM:426152,IDFM:37708,2,186
IDFM:3161,IDFM:413146,2,94
IDFM:420825,IDFM:490930,2,303
IDFM:7953,IDFM:29921,2,492
IDFM:7773,IDFM:463262,2,232
IDFM:26023,IDFM:monomodalStopPlace:47886,2,283
IDFM:463072,IDFM:22018,2,103
IDFM:4018,IDFM:4017,2,265
IDFM:7476,IDFM:7478,2,102
IDFM:26272,IDFM:463254,2,335
IDFM:monomodalStopPlace:43154,IDFM:23235,2,442
IDFM:39798,IDFM:486682,2,322
IDFM:15047,IDFM:484907,2,331
IDFM:22257,IDFM:22258,2,10
IDFM:427347,IDFM:21698,2,255
IDFM:37393,IDFM:37392,2,339
IDFM:39995,IDFM:40519,2,221
IDFM:27479,IDFM:462414,2,285
IDFM:14402,IDFM:424889,2,298
IDFM:11681,IDFM:11680,2,60
IDFM:26174,IDFM:9111,2,169
IDFM:36632,IDFM:462436,2,323
IDFM:27079,IDFM:22156,2,441
IDFM:463158,IDFM:486056,2,397
IDFM:10358,IDFM:10360,2,237
IDFM:18931,IDFM:480714,2,194
IDFM:28289,IDFM:7991,2,343
IDFM:39817,IDFM:17566,2,229
IDFM:480035,IDFM:480040,2,106
IDFM:411738,IDFM:30750,2,60
IDFM:9270,IDFM:9269,2,60
IDFM:20229,IDFM:36036,2,103
IDFM:21217,IDFM:490630,2,282
IDFM:38977,IDFM:25047,2,245
IDFM:422955,IDFM:9008,2,60
IDFM:39577,IDFM:26909,2,129
IDFM:463109,IDFM:41994,2,259
IDFM:22472,IDFM:23058,2,60
IDFM:2488,IDFM:2495,2,367
IDFM:472618,IDFM:471289,2,9
IDFM:13180,IDFM:17214,2,60
IDFM:14749,IDFM:12483,2,248
IDFM:19049,IDFM:19187,2,60
IDFM:490961,IDFM:39025,2,354
IDFM:462960,IDFM:483454,2,221
IDFM:487915,IDFM:5260,2,72
IDFM:486938,IDFM:33365,2,96
IDFM:484710,IDFM:491345,2,86
IDFM:480178,IDFM:7866,2,325
IDFM:13510,IDFM:13509,2,60
IDFM:2341,IDFM:37851,2,334
IDFM:36556,IDFM:28265,2,230
IDFM:37735,IDFM:25724,2,361
IDFM:474146,IDFM:463953,2,66
IDFM:477499,IDFM:477194,2,63
IDFM:14950,IDFM:14943,2,342
IDFM:28571,IDFM:8420,2,376
IDFM:12260,IDFM:12255,2,363
IDFM:423542,IDFM:415832,2,63
IDFM:25647,IDFM:23988,2,313
IDFM:5274,IDFM:5280,2,280
IDFM:479590,IDFM:484441,2,77
IDFM:26676,IDFM:37714,2,335
IDFM:13982,IDFM:13981,2,60
IDFM:470662,IDFM:480327,2,60
IDFM:22387,IDFM:463551,2,310
IDFM:4173,IDFM:4172,2,60
IDFM:10389,IDFM:3971,2,88
IDFM:20122,IDFM:36302,2,96
IDFM:420551,IDFM:22838,2,251
IDFM:419136,IDFM:473825,2,376
IDFM:26349,IDFM:26353,2,227
IDFM:3790,IDFM:3792,2,202
IDFM:13511,IDFM:monomodalStopPlace:43160,2,365
IDFM:28411,IDFM:474146,2,315
IDFM:462953,IDFM:22234,2,10
IDFM:427194,IDFM:27219,2,338
IDFM:9139,IDFM:24110,2,238
IDFM:14975,IDFM:14951,2,344
IDFM:22099,IDFM:7760,2,244
IDFM:36503,IDFM:27096,2,362
IDFM:477826,IDFM:477830,2,60
IDFM:30582,IDFM:30578,2,353
IDFM:19787,IDFM:490710,2,63
IDFM:37540,IDFM:26903,2,60
IDFM:490812,IDFM:22824,2,88
IDFM:8414,IDFM:27119,2,195
IDFM:12406,IDFM:8170,2,63
IDFM:39231,IDFM:41650,2,363
IDFM:8605,IDFM:488583,2,251
IDFM:28334,IDFM:22533,2,297
IDFM:4594,IDFM:4593,2,150
IDFM:480628,IDFM:26674,2,60
IDFM:477137,IDFM:13465,2,60
IDFM:15846,IDFM:monomodalStopPlace:47910,2,344
IDFM:8822,IDFM:18778,2,129
IDFM:13081,IDFM:13082,2,60
IDFM:488738,IDFM:486990,2,100
IDFM:23660,IDFM:37544,2,298
IDFM:23065,IDFM:421016,2,200
IDFM:4483,IDFM:477618,2,247
IDFM:2270,IDFM:36310,2,286
IDFM:34402,IDFM:32253,2,324
IDFM:39789,IDFM:41401,2,60
IDFM:491113,IDFM:32170,2,78
IDFM:39860,IDFM:39859,2,60
IDFM:416809,IDFM:8899,2,321
IDFM:34137,IDFM:22233,2,251
IDFM:32317,IDFM:32314,2,348
IDFM:monomodalStopPlace:45346,IDFM:21972,2,240
IDFM:427124,IDFM:478750,2,269
IDFM:34793,IDFM:34633,2,60
IDFM:427801,IDFM:9283,2,365
IDFM:23712,IDFM:monomodalStopPlace:43136,2,302
IDFM:425904,IDFM:9354,2,207
IDFM:15871,IDFM:16165,2,149
IDFM:37879,IDFM:41856,2,146
IDFM:474178,IDFM:30266,2,60
